place_id,place_name,city,state,old_image_url,new_image_url,pexels_photo_id,pexels_url,photographer,photographer_url,query_used,match_type,match_score,action,status
"place-r3-the-mall-ahmedabad","R3 The Mall","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-radhe-shopping-mall-ahmedabad","Radhe Shopping Mall","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-rani-ki-vav-ahmedabad","Rani ki Vav","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-sabarmati-ashram-ahmedabad","Sabarmati Ashram","Ahmedabad","Gujarat","https://upload.wikimedia.org/wikipedia/commons/9/9a/GANDHI_ASHRAM_03.jpg","https://upload.wikimedia.org/wikipedia/commons/9/9a/GANDHI_ASHRAM_03.jpg","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-sabarmati-riverfront-ahmedabad","Sabarmati Riverfront","Ahmedabad","Gujarat","https://upload.wikimedia.org/wikipedia/commons/d/d0/Sabarmati_1_Madhur.jpg","https://upload.wikimedia.org/wikipedia/commons/d/d0/Sabarmati_1_Madhur.jpg","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-sanskar-kendra-ahmedabad","Sanskar Kendra","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-sardar-vallabhai-patel-national-museum-ahmedabad","Sardar Vallabhai Patel National Museum","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-sarkhej-roza-ahmedabad","Sarkhej Roza","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-science-city-ahmedabad","Science City","Ahmedabad","Gujarat","https://assets.simpleviewinc.com/simpleview/image/upload/crm/overlandpark/15800061_1200678019970162_2078686735126305890_o0-e9440f315056a36_e944123e-5056-a36a-09c5cf0c57ceea63.jpg","https://assets.simpleviewinc.com/simpleview/image/upload/crm/overlandpark/15800061_1200678019970162_2078686735126305890_o0-e9440f315056a36_e944123e-5056-a36a-09c5cf0c57ceea63.jpg","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-shree-camp-hanuman-mandir-ahmedabad","Shree Camp Hanuman Mandir","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-sidi-saiyyed-mosque-ahmedabad","Sidi Saiyyed Mosque","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-statue-of-unity-ahmedabad","Statue of Unity","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-swaminarayan-temple-ahmedabad","Swaminarayan Temple","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-tomb-of-ahmed-shah-and-ahmed-shah-s-mosque-ahmedabad","Tomb of Ahmed Shah and Ahmed Shah's Mosque.","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-vadla-ahmedabad","Vadla","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1544735716-392fe2489ffa?w=800","https://images.unsplash.com/photo-1544735716-392fe2489ffa?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-vaishnodevi-temple-ahmedabad","Vaishnodevi Temple","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-vastrapur-lake-ahmedabad","Vastrapur Lake","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-vechaar-utensils-museum-ahmedabad","Vechaar Utensils Museum","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-victoria-garden-ahmedabad","Victoria Garden","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-world-vintage-car-museum-ahmedabad","World Vintage Car Museum","Ahmedabad","Gujarat","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-white-desert-bhuj","White Desert","Bhuj","Gujarat","https://upload.wikimedia.org/wikipedia/commons/4/4a/Al_Farafrah%2C_New_Valley_Governorate%2C_Egypt_-_panoramio_%2821%29.jpg","https://upload.wikimedia.org/wikipedia/commons/4/4a/Al_Farafrah%2C_New_Valley_Governorate%2C_Egypt_-_panoramio_%2821%29.jpg","","","","","White Desert, Bhuj, Gujarat, India","weak",50,"KEPT_EXISTING","kept_existing"
"place-dwarkadhish-temple-mathura","Dwarkadhish Temple","Dwarka","Gujarat","https://upload.wikimedia.org/wikipedia/commons/a/a2/Dwarkadheesh_temple.jpg","https://upload.wikimedia.org/wikipedia/commons/a/a2/Dwarkadheesh_temple.jpg","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-dandi-kutir-gandhinagar","Dandi Kutir","Gandhinagar","Gujarat","https://dandi-kutir.com/wp-content/uploads/2023/07/Picture2.jpg","https://dandi-kutir.com/wp-content/uploads/2023/07/Picture2.jpg","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-gir-national-park-junagadh","Gir National Park","Junagadh","Gujarat","https://upload.wikimedia.org/wikipedia/commons/9/90/Gir_lion-Gir_forest%2Cjunagadh%2Cgujarat%2Cindia.jpeg","https://images.pexels.com/photos/37316520/pexels-photo-37316520.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","37316520","https://www.pexels.com/photo/asiatic-lions-in-sasan-gir-wildlife-sanctuary-37316520/","Abhishek  Navlakha","https://www.pexels.com/@navlakha","Gir National Park, Junagadh, Gujarat, India","relevant",65,"REPLACED_RELEVANT","replaced"
"place-statue-of-unity-kevadia-277","Statue of Unity","Kevadia","Gujarat","https://upload.wikimedia.org/wikipedia/commons/0/07/Statue_of_Unity.jpg","https://upload.wikimedia.org/wikipedia/commons/0/07/Statue_of_Unity.jpg","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-rann-utsav-rann-of-kutch","Rann Utsav","Rann of Kutch","Gujarat","https://www.rannutsav.com/blog/wp-content/uploads/2024/12/141013682_715635635803639_4674705074199093637_n-1.png","https://www.rannutsav.com/blog/wp-content/uploads/2024/12/141013682_715635635803639_4674705074199093637_n-1.png","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-somnath-temple-somnath","Somnath Temple","Somnath","Gujarat","https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Somanath_mandir_%28cropped%29.jpg/640px-Somanath_mandir_%28cropped%29.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Somanath_mandir_%28cropped%29.jpg/640px-Somanath_mandir_%28cropped%29.jpg","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-dutch-garden-surat","Dutch Garden","Surat","Gujarat","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-jagdishchandra-bose-aquarium-surat","Jagdishchandra Bose Aquarium","Surat","Gujarat","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-sarthana-nature-park-surat","Sarthana Nature Park","Surat","Gujarat","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-baroda-golf-club-vadodara","Baroda Golf Club","Vadodara","Gujarat","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-laxmi-vilas-palace-vadodara","Laxmi Vilas Palace","Vadodara","Gujarat","https://upload.wikimedia.org/wikipedia/commons/b/bd/LakshmiVilas_Palace.jpg","https://upload.wikimedia.org/wikipedia/commons/b/bd/LakshmiVilas_Palace.jpg","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-sayaji-garden-vadodara","Sayaji Garden","Vadodara","Gujarat","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-badkhal-lake-faridabad","Badkhal Lake","Faridabad","Haryana","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-raja-nahar-singh-palace-faridabad","Raja Nahar Singh Palace","Faridabad","Haryana","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-surajkund-lake-faridabad","Surajkund Lake","Faridabad","Haryana","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-cyber-hub-gurgaon","Cyber Hub","Gurgaon","Haryana","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-damdama-lake-gurgaon","Damdama Lake","Gurgaon","Haryana","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-kingdom-of-dreams-gurgaon-291","Kingdom of Dreams","Gurgaon","Haryana","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-ambience-mall-gurugram","Ambience Mall","Gurugram","Haryana","https://upload.wikimedia.org/wikipedia/commons/6/62/Mango_atrium_at_Ambience_Mall%2C_Gurgaon.jpg","https://upload.wikimedia.org/wikipedia/commons/6/62/Mango_atrium_at_Ambience_Mall%2C_Gurgaon.jpg","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-dlf-cyberhub-gurugram","DLF CyberHub","Gurugram","Haryana","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/b8/e2/a4/photo5jpg.jpg?w=1200&h=-1&s=1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/b8/e2/a4/photo5jpg.jpg?w=1200&h=-1&s=1","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-kingdom-of-dreams-gurugram-294","Kingdom of Dreams","Gurugram","Haryana","https://upload.wikimedia.org/wikipedia/commons/6/68/Culture_Gully_and_Nautanki_Mahal_auditorium%2C_Kingdom_of_Dreams%2C_Gurgaon.jpg","https://upload.wikimedia.org/wikipedia/commons/6/68/Culture_Gully_and_Nautanki_Mahal_auditorium%2C_Kingdom_of_Dreams%2C_Gurgaon.jpg","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-barot-valley-barot","Barot Valley","Barot","Himachal Pradesh","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/e7/15/ff/barot-valley-view.jpg?w=900&h=500&s=1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/e7/15/ff/barot-valley-view.jpg?w=900&h=500&s=1","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-paragliding-site-bir-billing","Paragliding Site","Bir Billing","Himachal Pradesh","https://www.pandotrip.com/wp-content/uploads/2014/05/Top-10-Paragliding-Sites-Slovenia-Photo-by-Robert-Kovacs.jpg","https://www.pandotrip.com/wp-content/uploads/2014/05/Top-10-Paragliding-Sites-Slovenia-Photo-by-Robert-Kovacs.jpg","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-chamera-lake-dalhousie","Chamera Lake","Chamba","Himachal Pradesh","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/9f/79/82/chamera-lake-also-known.jpg?w=1200&h=-1&s=1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/9f/79/82/chamera-lake-also-known.jpg?w=1200&h=-1&s=1","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-bakrota-hills-or-upper-bakrota-dalhousie","Bakrota Hills or Upper Bakrota","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-bhuri-singh-museum-dalhousie","Bhuri Singh Museum","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","","","","","Bhuri Singh Museum, Dalhousie, Himachal Pradesh, India","weak",35,"KEPT_EXISTING","kept_existing"
"place-chamba-dalhousie","Chamba","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-chamera-lake-dalhousie-301","Chamera Lake","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-chamunda-devi-temple-dalhousie","Chamunda Devi Temple","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-city-shopping-dalhousie","City Shopping","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-dainkund-peak-dalhousie","Dainkund Peak","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-dainkund-to-jot-trek-dalhousie","Dainkund to Jot Trek","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1502680390548-bdbac40e4ce3?w=800","https://images.unsplash.com/photo-1502680390548-bdbac40e4ce3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-ganji-pahari-dalhousie","Ganji Pahari","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1502680390548-bdbac40e4ce3?w=800","https://images.unsplash.com/photo-1502680390548-bdbac40e4ce3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-garam-sadak-dalhousie","Garam Sadak","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-indo-tibetan-market-dalhousie","Indo Tibetan Market","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","https://images.unsplash.com/photo-1596402184320-417e7178b2cd?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-kalatop-wildlife-sanctuary-dalhousie","Kalatop wildlife sanctuary","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1544735716-392fe2489ffa?w=800","https://images.unsplash.com/photo-1544735716-392fe2489ffa?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-khajjiar-lake-dalhousie","Khajjiar Lake","Dalhousie","Himachal Pradesh","https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Khajjiar.jpg/1200px-Khajjiar.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Khajjiar.jpg/1200px-Khajjiar.jpg","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-laxmi-narayan-temple-dalhousie-dalhousie","Laxmi Narayan Temple Dalhousie","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-panch-pulla-dalhousie","Panch Pulla","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-paragliding-at-khajjiar-dalhousie","Paragliding at Khajjiar","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1502680390548-bdbac40e4ce3?w=800","https://images.unsplash.com/photo-1502680390548-bdbac40e4ce3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-river-crossing-and-river-rafting-dalhousie","River Crossing and River Rafting","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1502680390548-bdbac40e4ce3?w=800","https://images.unsplash.com/photo-1502680390548-bdbac40e4ce3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-rock-climbing-dalhousie","Rock Climbing","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1502680390548-bdbac40e4ce3?w=800","https://images.unsplash.com/photo-1502680390548-bdbac40e4ce3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-rock-garden-dalhousie","Rock Garden","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1585320806297-9794b3e4eeae?w=800","https://images.unsplash.com/photo-1585320806297-9794b3e4eeae?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-sach-pass-dalhousie","Sach Pass","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-satdhara-falls-dalhousie","Satdhara Falls","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-st-patricks-church-dalhousie","St Patricks Church","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-st-francis-church-dalhousie","St. Francis Church","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-st-john-church-dalhousie","St. John Church","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-subhash-baoli-dalhousie","Subhash Baoli","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-trekking-dalhousie","Trekking","Dalhousie","Himachal Pradesh","https://images.unsplash.com/photo-1502680390548-bdbac40e4ce3?w=800","https://images.unsplash.com/photo-1502680390548-bdbac40e4ce3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-kangra-fort-mcleodganj","Kangra Fort","Kangra","Himachal Pradesh","https://upload.wikimedia.org/wikipedia/commons/f/f0/Kangra_Fort_%2CHimachal_Pradesh_06.jpg","https://upload.wikimedia.org/wikipedia/commons/f/f0/Kangra_Fort_%2CHimachal_Pradesh_06.jpg","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-baptist-church-kasauli","Baptist Church","Kasauli","Himachal Pradesh","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-christ-anglican-church-kasauli","Christ (Anglican) Church","Kasauli","Himachal Pradesh","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-gilbert-trail-kasauli","Gilbert Trail","Kasauli","Himachal Pradesh","https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800","https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
"place-gurka-fort-kasauli","Gurka Fort","Kasauli","Himachal Pradesh","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","https://images.unsplash.com/photo-1564507592333-c60657eea523?w=800","","","","","Gurka Fort, Kasauli, Himachal Pradesh, India","weak",20,"KEPT_EXISTING","kept_existing"
"place-gurudwara-shri-guru-nanakji-kasauli","Gurudwara Shri Guru Nanakji","Kasauli","Himachal Pradesh","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","https://images.unsplash.com/photo-1614082242765-7c98ca0f3df3?w=800","","","","","","none",-100,"KEPT_EXISTING","kept_existing"
